time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
1590192252.00009942,0.00950043,0.00211716,0.00000351,42133.00000000,0.00898419,0.000000,0.000000
1590192252.10041928,0.00950077,0.00196112,0.00000424,42140.00000000,0.00999281,0.000000,0.000000
1590192252.20025945,0.00950222,0.00245941,0.00000435,42125.00000000,0.01160402,0.000000,0.000000
1590192252.30009937,0.00950233,0.00211882,0.00000394,42128.00000000,0.00965861,0.000000,0.000000
1590192252.40041924,0.00950268,0.00167632,0.00000426,42134.00000000,0.01001269,0.000000,0.000000
1590192252.50025940,0.00950349,0.00171049,0.00000398,42137.00000000,0.01067317,0.000000,0.000000
1590192252.60009933,0.00950320,0.00181883,0.00000357,42125.00000000,0.00907129,0.000000,0.000000
1590192252.70041943,0.00950223,0.00163611,0.00000329,42134.00000000,0.00809863,0.000000,0.000000
1590192252.80025935,0.00950163,0.00193353,0.00000352,42139.00000000,0.00864047,0.000000,0.000000
1590192252.90009928,0.00950120,0.00174139,0.00000382,42146.00000000,0.00887201,0.000000,0.000000
1590192253.00043535,0.00950097,0.00180405,0.00000410,42153.00000000,0.00916341,0.000000,0.000000
1590192253.10027552,0.00950116,0.00222486,0.00000398,42169.00000000,0.00977668,0.000000,0.000000
1590192253.20011544,0.00950061,0.00200163,0.00000352,42173.00000000,0.00871396,0.000000,0.000000
1590192253.30043554,0.00950951,0.00324892,0.00000358,42171.00000000,0.02245580,0.000000,0.000000
1590192253.40027547,0.00950919,0.00204414,0.00000387,42177.00000000,0.00903823,0.000000,0.000000
1590192253.50011539,0.00950835,0.00155542,0.00000353,42185.00000000,0.00828499,0.000000,0.000000
1590192253.60043550,0.00950808,0.00174010,0.00000368,42183.00000000,0.00911729,0.000000,0.000000
1590192253.70027542,0.00950790,0.00161326,0.00000398,42192.00000000,0.00925021,0.000000,0.000000
1590192253.80011535,0.00950798,0.00214682,0.00000366,42192.00000000,0.00961181,0.000000,0.000000
1590192253.90043545,0.00950810,0.00171844,0.00000460,42200.00000000,0.00969234,0.000000,0.000000
1590192254.00029159,0.00950730,0.00169428,0.00000350,42199.00000000,0.00832786,0.000000,0.000000
1590192254.10013151,0.00950625,0.00191989,0.00000343,42201.00000000,0.00797138,0.000000,0.000000
1590192254.20045161,0.00950569,0.00173411,0.00000380,42209.00000000,0.00869181,0.000000,0.000000
1590192254.30029154,0.00950662,0.00225168,0.00000392,42217.00000000,0.01087531,0.000000,0.000000
1590192254.40013170,0.00950606,0.00191434,0.00000330,42208.00000000,0.00867142,0.000000,0.000000
1590192254.50045156,0.00950565,0.00188485,0.00000371,42222.00000000,0.00891301,0.000000,0.000000
1590192254.60029149,0.00950666,0.00261760,0.00000431,42229.00000000,0.01098988,0.000000,0.000000
1590192254.70013165,0.00950665,0.00169871,0.00000435,42232.00000000,0.00948246,0.000000,0.000000
1590192254.80045152,0.00950658,0.00178468,0.00000400,42239.00000000,0.00940715,0.000000,0.000000
1590192254.90029168,0.00950646,0.00222404,0.00000371,42246.00000000,0.00933874,0.000000,0.000000
1590192255.00014782,0.00950580,0.00169113,0.00000363,42257.00000000,0.00853533,0.000000,0.000000
1590192255.10046768,0.00950600,0.00192268,0.00000369,42250.00000000,0.00979535,0.000000,0.000000
1590192255.20030761,0.00950562,0.00158744,0.00000372,42259.00000000,0.00894644,0.000000,0.000000
1590192255.30014777,0.00950554,0.00160961,0.00000407,42274.00000000,0.00938538,0.000000,0.000000
1590192255.40046763,0.00950510,0.00195890,0.00000359,42293.00000000,0.00886277,0.000000,0.000000
1590192255.50030780,0.00950523,0.00207831,0.00000439,42298.00000000,0.00969466,0.000000,0.000000
1590192255.60014772,0.00950583,0.00232107,0.00000437,42317.00000000,0.01039513,0.000000,0.000000
1590192255.70046782,0.00950584,0.00189832,0.00000411,42322.00000000,0.00951099,0.000000,0.000000
1590192255.80030775,0.00950622,0.00199111,0.00000405,42320.00000000,0.01007869,0.000000,0.000000
1590192255.90014768,0.00950597,0.00166017,0.00000353,41603.00000000,0.00913441,0.000000,0.000000
1590192256.00048375,0.00950595,0.00207370,0.00000340,41618.00000000,0.00947141,0.000000,0.000000
1590192256.10032392,0.00950601,0.00223977,0.00000404,41620.00000000,0.00959557,0.000000,0.000000
1590192256.20016384,0.00950580,0.00169971,0.00000371,41611.00000000,0.00919894,0.000000,0.000000
1590192256.30048394,0.00950603,0.00189155,0.00000432,41613.00000000,0.00983594,0.000000,0.000000
1590192256.40032387,0.00950512,0.00173846,0.00000315,41620.00000000,0.00815736,0.000000,0.000000
1590192256.50016379,0.00950446,0.00193516,0.00000335,41632.00000000,0.00852683,0.000000,0.000000
1590192256.60048389,0.00950526,0.00257223,0.00000397,41636.00000000,0.01069754,0.000000,0.000000
1590192256.70032382,0.00950458,0.00164713,0.00000345,41640.00000000,0.00849409,0.000000,0.000000
1590192256.80016375,0.00950421,0.00188094,0.00000335,41631.00000000,0.00895024,0.000000,0.000000
1590192256.90048385,0.00950408,0.00167426,0.00000391,41636.00000000,0.00930764,0.000000,0.000000
1590192257.00033998,0.00950410,0.00198620,0.00000408,41644.00000000,0.00953533,0.000000,0.000000
1590192257.10017991,0.00950371,0.00174173,0.00000390,41650.00000000,0.00891830,0.000000,0.000000
1590192257.20002007,0.00950374,0.00187356,0.00000396,41661.00000000,0.00954309,0.000000,0.000000
1590192257.30033994,0.00950360,0.00197013,0.00000377,41666.00000000,0.00929705,0.000000,0.000000
1590192257.40017986,0.00950341,0.00155892,0.00000386,41673.00000000,0.00921545,0.000000,0.000000
1590192257.50002003,0.00950296,0.00149145,0.00000402,41671.00000000,0.00883487,0.000000,0.000000
1590192257.60033989,0.00950246,0.00161009,0.00000378,41672.00000000,0.00875744,0.000000,0.000000
1590192257.70018005,0.00950227,0.00166183,0.00000404,41681.00000000,0.00921988,0.000000,0.000000
1590192257.80001998,0.00950197,0.00224686,0.00000357,41690.00000000,0.00905329,0.000000,0.000000
1590192257.90034008,0.00950232,0.00219364,0.00000397,41691.00000000,0.01002159,0.000000,0.000000
1590192258.00019598,0.00950222,0.00200595,0.00000375,41700.00000000,0.00935643,0.000000,0.000000
1590192258.10003614,0.00950224,0.00171599,0.00000408,41709.00000000,0.00953358,0.000000,0.000000
1590192258.20035601,0.00950199,0.00170441,0.00000384,41723.00000000,0.00912110,0.000000,0.000000
1590192258.30019617,0.00950181,0.00153516,0.00000445,41730.00000000,0.00923482,0.000000,0.000000
1590192258.40003610,0.00950160,0.00194210,0.00000401,41739.00000000,0.00917479,0.000000,0.000000
1590192258.50035620,0.00950172,0.00198919,0.00000410,41721.00000000,0.00968858,0.000000,0.000000
1590192258.60019612,0.00950159,0.00195094,0.00000424,41727.00000000,0.00930496,0.000000,0.000000
1590192258.70003605,0.00950112,0.00168904,0.00000388,41735.00000000,0.00879806,0.000000,0.000000
1590192258.80035615,0.00950138,0.00207228,0.00000439,41746.00000000,0.00988561,0.000000,0.000000
1590192258.90019608,0.00950181,0.00217535,0.00000432,41753.00000000,0.01016059,0.000000,0.000000
1590192259.00005221,0.00950203,0.00158197,0.00000441,41744.00000000,0.00983317,0.000000,0.000000
1590192259.10037231,0.00950151,0.00145643,0.00000403,41754.00000000,0.00870369,0.000000,0.000000
1590192259.20021224,0.00950171,0.00254740,0.00000364,41758.00000000,0.00981132,0.000000,0.000000
1590192259.30005217,0.00950165,0.00183411,0.00000419,41769.00000000,0.00940892,0.000000,0.000000
1590192259.40037227,0.00950193,0.00230707,0.00000390,41778.00000000,0.00992528,0.000000,0.000000
1590192259.50021219,0.00950181,0.00209922,0.00000397,41791.00000000,0.00931594,0.000000,0.000000
1590192259.60005212,0.00950281,0.00209513,0.00000448,41807.00000000,0.01103069,0.000000,0.000000
1590192259.70037222,0.00950223,0.00172563,0.00000360,41812.00000000,0.00861332,0.000000,0.000000
1590192259.80021214,0.00950200,0.00166166,0.00000353,41831.00000000,0.00915596,0.000000,0.000000
1590192259.90005231,0.00950228,0.00188527,0.00000379,41844.00000000,0.00992834,0.000000,0.000000
1590192260.00038862,0.00950265,0.00175519,0.00000466,41845.00000000,0.01006002,0.000000,0.000000
1590192260.10022855,0.00950318,0.00186885,0.00000474,41853.00000000,0.01031853,0.000000,0.000000
1590192260.20006871,0.00950460,0.00220258,0.00000491,41862.00000000,0.01166243,0.000000,0.000000
1590192260.30038857,0.00950488,0.00213203,0.00000413,41870.00000000,0.00992918,0.000000,0.000000
1590192260.40022850,0.00950572,0.00191447,0.00000459,41871.00000000,0.01080093,0.000000,0.000000
1590192260.50006866,0.00950658,0.00238659,0.00000446,41878.00000000,0.01081969,0.000000,0.000000
1590192260.60038853,0.00950637,0.00169361,0.00000396,41874.00000000,0.00918591,0.000000,0.000000
1590192260.70022869,0.00950616,0.00151902,0.00000416,41874.00000000,0.00918449,0.000000,0.000000
1590192260.80006862,0.00950569,0.00145264,0.00000408,41880.00000000,0.00878365,0.000000,0.000000
1590192260.90038872,0.00950580,0.00185326,0.00000389,41882.00000000,0.00967675,0.000000,0.000000
1590192261.00024462,0.00950606,0.00206457,0.00000430,41891.00000000,0.00989636,0.000000,0.000000
1590192261.10008478,0.00950657,0.00189361,0.00000445,41904.00000000,0.01028898,0.000000,0.000000
1590192261.20040464,0.00950720,0.00215488,0.00000425,41902.00000000,0.01047577,0.000000,0.000000
1590192261.30024481,0.00950710,0.00168511,0.00000370,41905.00000000,0.00935276,0.000000,0.000000
1590192261.40008473,0.00950715,0.00158436,0.00000429,41914.00000000,0.00958663,0.000000,0.000000
1590192261.50040483,0.00950703,0.00191704,0.00000397,41919.00000000,0.00932399,0.000000,0.000000
1590192261.60024476,0.00950918,0.00271819,0.00000466,41908.00000000,0.01280569,0.000000,0.000000
1590192261.70008469,0.00950896,0.00161291,0.00000408,41917.00000000,0.00918155,0.000000,0.000000
1590192261.80040479,0.00950918,0.00200585,0.00000423,41926.00000000,0.00983656,0.000000,0.000000
1590192261.90024471,0.00950974,0.00215176,0.00000428,41934.00000000,0.01037195,0.000000,0.000000
1590192262.00010109,0.00951087,0.00272617,0.00000441,41891.00000000,0.01125482,0.000000,0.000000
1590192262.10042119,0.00951098,0.00148145,0.00000449,41911.00000000,0.00968679,0.000000,0.000000
1590192262.20026112,0.00951085,0.00141562,0.00000416,41923.00000000,0.00931147,0.000000,0.000000
1590192262.30010104,0.00951042,0.00200557,0.00000346,41936.00000000,0.00884066,0.000000,0.000000
1590192262.40042114,0.00950997,0.00174222,0.00000375,41960.00000000,0.00881029,0.000000,0.000000
1590192262.50026107,0.00951020,0.00210131,0.00000389,41976.00000000,0.00986972,0.000000,0.000000
1590192262.60010123,0.00951045,0.00257521,0.00000392,41994.00000000,0.00990820,0.000000,0.000000
1590192262.70042109,0.00951070,0.00169872,0.00000436,41998.00000000,0.00989105,0.000000,0.000000
1590192262.80026102,0.00951148,0.00270253,0.00000424,42019.00000000,0.01071985,0.000000,0.000000
1590192262.90010118,0.00951183,0.00210467,0.00000420,42017.00000000,0.01004862,0.000000,0.000000
1590192263.00043726,0.00951112,0.00229582,0.00000320,42010.00000000,0.00841959,0.000000,0.000000
1590192263.10027719,0.00951107,0.00188172,0.00000454,42034.00000000,0.00942871,0.000000,0.000000
1590192263.20011735,0.00951146,0.00164781,0.00000427,42038.00000000,0.01011963,0.000000,0.000000
1590192263.30043721,0.00951110,0.00203403,0.00000375,42045.00000000,0.00894722,0.000000,0.000000
1590192263.40027714,0.00951093,0.00171644,0.00000414,42063.00000000,0.00925656,0.000000,0.000000
1590192263.50011730,0.00951081,0.00186528,0.00000425,42068.00000000,0.00932314,0.000000,0.000000
1590192263.60043716,0.00951185,0.00259071,0.00000400,42086.00000000,0.01112946,0.000000,0.000000
1590192263.70027733,0.00951254,0.00253309,0.00000384,42083.00000000,0.01058762,0.000000,0.000000
1590192263.80011725,0.00951235,0.00219124,0.00000382,42091.00000000,0.00921034,0.000000,0.000000
1590192263.90043736,0.00951183,0.00139279,0.00000430,42103.00000000,0.00870124,0.000000,0.000000
1590192264.00029349,0.00951186,0.00187255,0.00000421,42078.00000000,0.00956562,0.000000,0.000000
1590192264.10013342,0.00951072,0.00172530,0.00000357,42102.00000000,0.00772176,0.000000,0.000000
1590192264.20045328,0.00951124,0.00240493,0.00000470,42109.00000000,0.01032889,0.000000,0.000000
1590192264.30029345,0.00951073,0.00173189,0.00000435,42128.00000000,0.00871012,0.000000,0.000000
1590192264.40013337,0.00951025,0.00185550,0.00000433,42134.00000000,0.00875045,0.000000,0.000000
1590192264.50045347,0.00950966,0.00215246,0.00000392,42130.00000000,0.00860009,0.000000,0.000000
1590192264.60029340,0.00950892,0.00210756,0.00000369,42145.00000000,0.00834768,0.000000,0.000000
1590192264.70013332,0.00950868,0.00174953,0.00000396,42164.00000000,0.00912933,0.000000,0.000000
1590192264.80045342,0.00950825,0.00222579,0.00000398,42153.00000000,0.00883293,0.000000,0.000000
1590192264.90029335,0.00950764,0.00143666,0.00000421,42146.00000000,0.00854990,0.000000,0.000000
1590192265.00014949,0.00950772,0.00211393,0.00000450,42140.00000000,0.00963580,0.000000,0.000000
1590192265.10046959,0.00950828,0.00209267,0.00000469,42158.00000000,0.01037912,0.000000,0.000000
1590192265.20030951,0.00950822,0.00210968,0.00000449,42178.00000000,0.00940975,0.000000,0.000000
1590192265.30014944,0.00950887,0.00218162,0.00000454,42182.00000000,0.01053927,0.000000,0.000000
1590192265.40046954,0.00950814,0.00201704,0.00000348,42202.00000000,0.00836593,0.000000,0.000000
1590192265.50030947,0.00950751,0.00156584,0.00000420,42218.00000000,0.00850373,0.000000,0.000000
1590192265.60014939,0.00950677,0.00197279,0.00000365,42226.00000000,0.00833925,0.000000,0.000000
1590192265.70046949,0.00950628,0.00181343,0.00000409,42224.00000000,0.00874277,0.000000,0.000000
1590192265.80030942,0.00950620,0.00160768,0.00000446,42245.00000000,0.00937503,0.000000,0.000000
1590192265.90014958,0.00950625,0.00169204,0.00000458,42256.00000000,0.00957618,0.000000,0.000000
1590192266.00048566,0.00950654,0.00205799,0.00000435,42273.00000000,0.00997033,0.000000,0.000000
1590192266.10032558,0.00950670,0.00231792,0.00000433,42293.00000000,0.00976119,0.000000,0.000000
1590192266.20016575,0.00950574,0.00166182,0.00000389,42290.00000000,0.00798691,0.000000,0.000000
1590192266.30048561,0.00950637,0.00185953,0.00000412,42326.00000000,0.01050162,0.000000,0.000000
1590192266.40032554,0.00950534,0.00221189,0.00000327,42261.00000000,0.00787733,0.000000,0.000000
1590192266.50016570,0.00950489,0.00221316,0.00000382,42267.00000000,0.00877990,0.000000,0.000000
1590192266.60048556,0.00950509,0.00251291,0.00000455,42311.00000000,0.00982201,0.000000,0.000000
1590192266.70032573,0.00950426,0.00183656,0.00000376,42337.00000000,0.00819314,0.000000,0.000000
1590192266.80016565,0.00950447,0.00252503,0.00000454,42362.00000000,0.00983643,0.000000,0.000000
1590192266.90048552,0.00950439,0.00294095,0.00000381,42389.00000000,0.00938083,0.000000,0.000000
1590192267.00034165,0.00950335,0.00147064,0.00000413,42424.00000000,0.00784293,0.000000,0.000000
1590192267.10018182,0.00950217,0.00167365,0.00000374,42471.00000000,0.00761742,0.000000,0.000000
1590192267.20002174,0.00950111,0.00204286,0.00000360,42528.00000000,0.00782007,0.000000,0.000000
1590192267.30034184,0.00950045,0.00211708,0.00000361,42580.00000000,0.00844544,0.000000,0.000000
1590192267.40018177,0.00950007,0.00209957,0.00000427,42611.00000000,0.00888884,0.000000,0.000000
1590192267.50002170,0.00950056,0.00273386,0.00000433,42674.00000000,0.01029090,0.000000,0.000000
1590192267.60034180,0.00950007,0.00180384,0.00000394,42741.00000000,0.00870923,0.000000,0.000000
1590192267.70018172,0.00950019,0.00269500,0.00000397,42764.00000000,0.00970082,0.000000,0.000000
1590192267.80002165,0.00950077,0.00279636,0.00000429,42780.00000000,0.01042006,0.000000,0.000000
1590192267.90034175,0.00950118,0.00213208,0.00000440,42789.00000000,0.01016314,0.000000,0.000000
1590192268.00019789,0.00950019,0.00205432,0.00000355,42859.00000000,0.00792184,0.000000,0.000000
1590192268.10003781,0.00950032,0.00248076,0.00000388,42885.00000000,0.00969783,0.000000,0.000000
1590192268.20035791,0.00949962,0.00233892,0.00000400,42934.00000000,0.00838341,0.000000,0.000000
1590192268.30019784,0.00949831,0.00184114,0.00000370,42964.00000000,0.00738653,0.000000,0.000000
1590192268.40003800,0.00949826,0.00175777,0.00000477,43046.00000000,0.00942150,0.000000,0.000000
1590192268.50035787,0.00949724,0.00187391,0.00000336,43101.00000000,0.00786104,0.000000,0.000000
1590192268.60019779,0.00949965,0.00174992,0.00000424,43138.00000000,0.01337112,0.000000,0.000000
1590192268.70003796,0.00949894,0.00204764,0.00000381,43153.00000000,0.00835893,0.000000,0.000000
1590192268.80035782,0.00949759,0.00199019,0.00000347,43229.00000000,0.00732172,0.000000,0.000000
1590192268.90019798,0.00949655,0.00164678,0.00000405,43190.00000000,0.00782934,0.000000,0.000000
1590192269.00005412,0.00949584,0.00201608,0.00000427,43273.00000000,0.00835423,0.000000,0.000000
1590192269.10037398,0.00949507,0.00220830,0.00000402,43274.00000000,0.00825032,0.000000,0.000000
1590192269.20021391,0.00949400,0.00179660,0.00000402,43220.00000000,0.00775699,0.000000,0.000000
1590192269.30005407,0.00949407,0.00255022,0.00000409,43257.00000000,0.00960973,0.000000,0.000000
1590192269.40037394,0.00949299,0.00150740,0.00000452,43324.00000000,0.00774668,0.000000,0.000000
1590192269.50021410,0.00949314,0.00223589,0.00000385,43381.00000000,0.00973902,0.000000,0.000000
1590192269.60005403,0.00949185,0.00193262,0.00000340,43432.00000000,0.00740283,0.000000,0.000000
1590192269.70037413,0.00949051,0.00179584,0.00000410,43467.00000000,0.00732242,0.000000,0.000000
1590192269.80021405,0.00948854,0.00144100,0.00000355,43535.00000000,0.00630521,0.000000,0.000000
1590192269.90005398,0.00948696,0.00168674,0.00000400,43603.00000000,0.00691892,0.000000,0.000000
1590192270.00039005,0.00948556,0.00161099,0.00000419,43654.00000000,0.00721069,0.000000,0.000000
1590192270.10023022,0.00948315,0.00106112,0.00000336,43716.00000000,0.00557660,0.000000,0.000000
1590192270.20007014,0.00948168,0.00155522,0.00000441,43758.00000000,0.00709585,0.000000,0.000000
1590192270.30039024,0.00948089,0.00284381,0.00000375,43830.00000000,0.00819220,0.000000,0.000000
1590192270.40023017,0.00947960,0.00222604,0.00000379,43769.00000000,0.00738545,0.000000,0.000000
